timestamp,compass_y,compass_z,compass_x,gyro_y,reed_relay,object_temp,gyro_z,light,humidity,acc_z,ambient_temp,air_pressure,acc_y,acc_x
2019-04-26T17:52:05.915+05:30,44.83,-26.83,-56.17,0.62,0,0,0.25,0.24,30.84,3.86,32.61,648.37,0.07,-0.11
2019-04-26T17:52:06.915+05:30,43,-27.83,-55.67,0.59,0,0,-2.14,0.24,30.84,3.86,32.61,648.32,-0.01,-0.19
2019-04-26T18:06:26.025+05:30,-15,-90.67,-34.17,0.69,0,0,0.05,0.08,0,3.94,-40,648.91,-0.08,-0.16
2019-04-26T17:52:07.918+05:30,44.17,-27.83,-55.67,0.75,0,0,-2.02,0.24,30.84,3.88,32.61,648.29,-0.01,-0.1
2019-04-26T18:06:27.102+05:30,-13.17,-90.83,-35.17,0.8,0,0,0.06,0.08,0,3.94,-40,648.91,-0.07,-0.17
2019-04-26T17:52:08.920+05:30,43.67,-26.5,-57.33,0.7,0,0,-2.25,0.24,30.84,3.85,32.61,648.24,0,-0.19
2019-04-26T18:06:27.978+05:30,-15.17,-92,-35.17,0.82,0,0,0,0.08,0,3.95,-40,648.91,-0.09,-0.17
2019-04-26T18:06:28.884+05:30,-13.83,-91.33,-36.17,0.55,0,0,0.1,0.08,0,3.87,-40,648.91,0.01,-0.21
2019-04-26T17:52:09.925+05:30,43.17,-27.33,-57.33,0.74,0,0,0.01,0.24,30.84,3.87,32.61,648.35,0.06,-0.11
2019-04-26T18:06:29.793+05:30,-14.17,-91.33,-34.83,0.48,0,0,0.05,0.08,0,3.85,-40,648.91,-0.08,-0.25
2019-04-26T17:52:10.915+05:30,43.83,-27.83,-57.17,0.52,0,0,-2.12,0.24,30.84,3.87,32.61,648.37,-0.02,-0.11
2019-04-26T18:06:30.847+05:30,-14.17,-90.17,-34.83,0.84,0,0,0.16,0.08,0,3.95,-40,648.91,-0.08,-0.17
2019-04-26T17:52:11.917+05:30,44.33,-26.83,-57,0.66,0,0,0.16,0.24,30.84,3.87,32.61,648.37,0.07,-0.11
2019-04-26T18:06:31.770+05:30,-12.83,-91.5,-35.83,0.16,0,0,0.03,0.08,0,3.95,-40,648.91,-0.08,-0.18
2019-04-26T17:52:12.926+05:30,43.17,-26.5,-56.67,0.6,0,0,0.13,0.24,30.84,3.94,32.61,648.29,0.07,-0.11
2019-04-26T18:06:32.794+05:30,-13.5,-89.33,-34,0.59,0,0,0.3,0.08,0,3.96,-40,648.91,-0.03,-0.25
2019-04-26T17:52:13.928+05:30,44.83,-25.67,-56.67,0.68,0,0,0.05,0.24,30.84,3.86,32.61,648.32,0,-0.11
2019-04-26T18:06:33.863+05:30,-14.5,-90.67,-34.83,0.98,0,0,-2.03,0.08,0,3.95,-40,648.91,0,-0.18
2019-04-26T17:52:14.925+05:30,45.17,-27.33,-57.33,0.55,0,0,0.09,0.24,30.84,3.9,32.61,648.35,-0.01,-0.1
2019-04-26T18:06:34.767+05:30,-15,-91.33,-34.83,0.58,0,0,0.24,0.08,0,3.85,-40,648.91,-0.08,-0.2
2019-04-26T17:52:15.916+05:30,45,-25.17,-56.33,0.75,0,0,-2.27,0.24,30.84,3.85,32.61,648.32,0.07,-0.12
2019-04-26T18:06:35.764+05:30,-14.17,-92.17,-35.67,-0.98,0,0,0,0.08,0,3.87,-40,648.91,-0.08,-0.17
2019-04-26T17:52:16.930+05:30,43.67,-26.83,-57.33,0.8,0,0,0.03,0.24,30.84,3.87,32.61,648.32,-0.02,-0.11
2019-04-26T18:06:36.884+05:30,-14.33,-90.83,-34.67,-0.4,0,0,0.11,0.08,0,3.96,-40,648.91,0.02,-0.21
2019-04-26T17:52:17.931+05:30,45.83,-26,-57.17,0.78,0,0,-2.13,0.24,30.84,3.87,32.62,648.4,-0.01,-0.1
2019-04-26T17:52:18.937+05:30,44.33,-24.5,-57.33,0.95,0,0,-2.16,0.24,30.84,3.88,32.61,648.12,-0.01,-0.1
2019-04-26T18:06:38.070+05:30,-13.33,-91.33,-35.67,-2.24,0,0,0.04,0.08,0,3.95,-40,648.91,0.03,-0.17
2019-04-26T18:06:38.824+05:30,-14.5,-90.67,-34.5,0.59,0,0,-2.09,0.08,0,3.86,-40,648.91,0.02,-0.16
2019-04-26T17:52:19.929+05:30,45,-26.67,-58,0.65,0,0,-2.09,0.24,30.84,3.86,32.61,648.35,0.07,-0.1
2019-04-26T18:06:39.875+05:30,-15.5,-90,-35.83,0.59,0,0,0.13,0.08,0,3.95,-40,648.91,-0.03,-0.2
2019-04-26T17:52:20.931+05:30,44.33,-28,-56.17,0.67,0,0,-2.25,0.24,30.84,3.87,32.61,648.32,0.07,-0.12
2019-04-26T18:06:40.787+05:30,-12.33,-91.5,-37.5,0.17,0,0,-2.06,0.08,0,3.94,-40,648.91,-0.08,-0.15
2019-04-26T17:52:21.929+05:30,44.67,-27.83,-57.67,0.76,0,0,-2.16,0.24,30.84,3.86,32.61,648.29,0.07,-0.12
2019-04-26T18:06:41.847+05:30,-16,-91.17,-33.17,0.73,0,0,0.11,0.08,0,3.86,-40,648.91,-0.07,-0.27
2019-04-26T17:52:22.931+05:30,42.83,-26.83,-57.33,0.53,0,0,0.26,0.24,30.84,3.87,32.61,648.24,-0.02,-0.15
2019-04-26T18:06:42.762+05:30,-15.67,-90.67,-36.17,0.94,0,0,-2.01,0.08,0,3.86,-40,648.91,-0.09,-0.17
2019-04-26T17:52:23.923+05:30,44.67,-26.33,-55.67,0.51,0,0,-2.02,0.24,30.84,3.86,32.61,648.32,-0.01,-0.11
2019-04-26T18:06:43.784+05:30,-13,-90.17,-34.5,-0.87,0,0,-2.13,0.08,0,3.9,-40,648.91,-0.09,-0.25
2019-04-26T17:52:24.933+05:30,44.33,-26.83,-56.17,0.5,0,0,-2.04,0.24,30.84,3.96,32.62,648.24,0.06,-0.11
2019-04-26T18:06:44.855+05:30,-12.83,-92.33,-34.33,0.54,0,0,0.15,0.08,0,3.86,-40,648.91,-0.09,-0.21
2019-04-26T17:52:25.928+05:30,43.83,-27.5,-56,0.76,0,0,0.09,0.24,30.84,3.86,32.61,648.22,-0.01,-0.1
2019-04-26T18:06:45.762+05:30,-14.83,-90.83,-35.83,0.53,0,0,0.16,0.08,0,3.87,-40,648.91,-0.08,-0.17
2019-04-26T17:52:26.938+05:30,44.67,-26.33,-57.17,0.72,0,0,0.05,0.24,30.84,3.94,32.61,648.27,0,-0.12
2019-04-26T18:06:46.806+05:30,-13.83,-90.67,-36.17,0.77,0,0,0.05,0.08,0,3.85,-40,648.91,-0.07,-0.21
2019-04-26T17:52:27.937+05:30,44,-25,-57,0.73,0,0,-2.12,0.24,30.84,3.87,32.61,648.32,-0.02,-0.11
2019-04-26T18:06:47.865+05:30,-14.33,-90.83,-34,0.74,0,0,-2.03,0.08,0,3.85,-40,648.91,-0.03,-0.17
2019-04-26T17:52:28.942+05:30,45.67,-27.33,-56.17,0.67,0,0,0.21,0.24,30.84,3.86,32.61,648.14,0.07,-0.15
2019-04-26T18:06:48.762+05:30,-12.83,-90,-35.5,0.81,0,0,0.07,0.08,0,3.94,-40,648.91,-0.09,-0.17
2019-04-26T17:52:29.928+05:30,42.83,-26.83,-57,0.71,0,0,0.06,0.24,30.84,3.87,32.59,648.17,-0.01,-0.11
2019-04-26T18:06:49.766+05:30,-14,-90.83,-34.67,0.9,0,0,0.02,0.08,0,3.86,-40,648.91,-0.08,-0.17
2019-04-26T17:52:30.926+05:30,45.67,-25.67,-57.33,0.83,0,0,-2.15,0.24,30.84,3.96,32.62,648.29,-0.01,-0.11
2019-04-26T18:06:50.766+05:30,-16,-92.33,-36.67,0.95,0,0,0.13,0.08,0,3.86,-40,648.91,-0.08,-0.17
2019-04-26T17:52:31.927+05:30,43.83,-26.33,-56,0.78,0,0,0.02,0.24,30.84,3.87,32.61,648.29,-0.01,-0.1
2019-04-26T18:06:51.762+05:30,-13.5,-92.67,-37.17,0.73,0,0,-2.18,0.08,0,3.87,-40,648.91,-0.09,-0.18
2019-04-26T17:52:32.927+05:30,43.67,-27.67,-57,-0.97,0,0,-2.12,0.24,30.84,3.94,32.61,648.19,0.07,-0.12
2019-04-26T18:06:52.773+05:30,-14.83,-91.5,-34.33,0.68,0,0,0.08,0.08,0,3.85,-40,648.91,-0.03,-0.18
2019-04-26T17:52:33.928+05:30,45.17,-24.5,-57.83,0.55,0,0,-2.24,0.24,30.84,3.87,32.62,648.22,0,-0.1
2019-04-26T18:06:53.761+05:30,-14.33,-90,-36.67,0.53,0,0,0.08,0.08,0,3.85,-40,648.91,-0.09,-0.17
2019-04-26T17:52:34.929+05:30,43.33,-26.33,-58.33,0.9,0,0,-2.03,0.24,30.84,3.94,32.61,648.27,-0.02,-0.1
2019-04-26T18:06:54.764+05:30,-15.5,-91.5,-35.17,0.84,0,0,0.2,0.08,0,3.85,-40,648.91,-0.07,-0.21
2019-04-26T17:52:35.927+05:30,45.17,-26.83,-57.83,0.81,0,0,0.16,0.24,30.84,3.86,32.59,648.32,0,-0.11
2019-04-26T18:06:55.765+05:30,-16.17,-91,-35.67,0.7,0,0,-2.01,0.08,0,3.96,-40,648.91,-0.04,-0.18
2019-04-26T17:52:36.928+05:30,45,-26,-56.83,0.71,0,0,-2.06,0.24,30.84,3.88,32.62,648.19,-0.01,-0.12
2019-04-26T18:06:56.764+05:30,-15.17,-90.83,-35.83,0.73,0,0,-2.01,0.08,0,3.88,-40,648.91,-0.07,-0.22
2019-04-26T17:52:37.938+05:30,43.17,-26.5,-55.83,0.71,0,0,0.21,0.24,30.84,3.95,32.61,648.17,0,-0.12
2019-04-26T18:06:57.776+05:30,-15,-91,-34.83,0.7,0,0,-2.07,0.08,0,3.87,-40,648.91,-0.08,-0.16
2019-04-26T17:52:38.929+05:30,44.17,-27,-56,0.64,0,0,0.05,0.24,30.84,3.95,32.61,648.32,-0.01,-0.1
2019-04-26T18:06:58.765+05:30,-15.17,-90.83,-36.33,0.7,0,0,0.1,0.08,0,3.86,-40,648.91,-0.09,-0.22
2019-04-26T17:52:39.931+05:30,43.67,-26.17,-59,0.9,0,0,0.23,0.24,30.84,3.95,32.61,648.4,0.08,-0.1
2019-04-26T18:06:59.765+05:30,-15,-90.67,-36.17,0.96,0,0,-2.03,0.08,0,3.94,-40,648.91,-0.09,-0.16
2019-04-26T17:52:40.928+05:30,45.83,-27,-56.83,0.7,0,0,-2.13,0.24,30.84,3.94,32.61,648.37,0.08,-0.11
2019-04-26T18:07:00.767+05:30,-15.17,-90.83,-35.17,-0.9,0,0,0.09,0.08,0,3.86,-40,648.91,-0.09,-0.17
2019-04-26T17:52:41.929+05:30,44,-27.67,-55.83,0.66,0,0,-2.02,0.24,30.84,3.86,32.59,648.32,0,-0.12
2019-04-26T18:07:01.769+05:30,-13.33,-91.67,-34.17,0.59,0,0,-2.17,0.08,0,3.86,-40,648.91,-0.04,-0.21
2019-04-26T17:52:42.928+05:30,45.17,-25.33,-58.17,0.59,0,0,0.02,0.24,30.84,3.86,32.61,648.35,-0.01,-0.12
2019-04-26T18:07:02.769+05:30,-16,-90.33,-35.5,0.98,0,0,-2.01,0.08,0,3.91,-40,648.91,-0.08,-0.17
2019-04-26T17:52:43.928+05:30,44.67,-26,-57.17,0.59,0,0,-2.03,0.24,30.84,3.87,32.61,648.32,-0.01,-0.12
2019-04-26T18:07:03.769+05:30,-16.33,-90.83,-34.33,0.91,0,0,0.02,0.08,0,3.87,-40,648.91,-0.03,-0.17
2019-04-26T17:52:44.932+05:30,44.67,-26.67,-56,0.84,0,0,-2.32,0.24,30.84,3.96,32.61,648.42,-0.01,-0.1
2019-04-26T18:07:04.766+05:30,-13.83,-91.33,-34.83,0.8,0,0,0.05,0.08,0,3.94,-40,648.91,-0.09,-0.16
2019-04-26T17:52:45.929+05:30,44.33,-27.67,-55.83,0.67,0,0,-2.21,0.24,30.84,3.95,32.61,648.35,0.06,-0.11
2019-04-26T18:07:05.768+05:30,-14,-90.83,-35.5,0.9,0,0,0,0.08,0,3.85,-40,648.91,0,-0.18
2019-04-26T17:52:46.935+05:30,43.83,-26.33,-56,0.81,0,0,-2.03,0.24,30.84,3.87,32.61,648.4,-0.01,-0.12
